███████▉ | 10693/12000 [1:08:40<08:51,  2.46it/s, train/grad_norm=0.225, train/loss=0.00128, train/lr=8.86e-6]
Steps:  93%|█████████▎| 11166/12000 [1:11:40<05:04,  2.74it/s, train/grad_norm=0.17, train/loss=0.000697, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11167/12000 [1:11:40<05:48,  2.39it/s, train/grad_norm=0.17, train/loss=0.000697, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11167/12000 [1:11:40<05:48,  2.39it/s, train/grad_norm=0.549, train/loss=0.00338, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11168/12000 [1:11:41<05:16,  2.63it/s, train/grad_norm=0.549, train/loss=0.00338, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11168/12000 [1:11:41<05:16,  2.63it/s, train/grad_norm=0.177, train/loss=0.0133, train/lr=8.71e-6] 
Steps:  93%|█████████▎| 11169/12000 [1:11:41<05:02,  2.75it/s, train/grad_norm=0.177, train/loss=0.0133, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11169/12000 [1:11:41<05:02,  2.75it/s, train/grad_norm=0.643, train/loss=0.0227, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11170/12000 [1:11:42<05:42,  2.42it/s, train/grad_norm=0.643, train/loss=0.0227, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11170/12000 [1:11:42<05:42,  2.42it/s, train/grad_norm=0.213, train/loss=0.0165, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11171/12000 [1:11:42<05:13,  2.65it/s, train/grad_norm=0.213, train/loss=0.0165, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11171/12000 [1:11:42<05:13,  2.65it/s, train/grad_norm=0.743, train/loss=0.0185, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11172/12000 [1:11:42<04:52,  2.83it/s, train/grad_norm=0.743, train/loss=0.0185, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11172/12000 [1:11:42<04:52,  2.83it/s, train/grad_norm=0.182, train/loss=0.00784, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11173/12000 [1:11:43<05:34,  2.47it/s, train/grad_norm=0.182, train/loss=0.00784, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11173/12000 [1:11:43<05:34,  2.47it/s, train/grad_norm=0.601, train/loss=0.0223, train/lr=8.71e-6] 
Steps:  93%|█████████▎| 11174/12000 [1:11:43<05:06,  2.69it/s, train/grad_norm=0.601, train/loss=0.0223, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11174/12000 [1:11:43<05:06,  2.69it/s, train/grad_norm=0.179, train/loss=0.0283, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11175/12000 [1:11:43<04:41,  2.94it/s, train/grad_norm=0.179, train/loss=0.0283, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11175/12000 [1:11:43<04:41,  2.94it/s, train/grad_norm=0.418, train/loss=0.0059, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11176/12000 [1:11:44<05:31,  2.49it/s, train/grad_norm=0.418, train/loss=0.0059, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11176/12000 [1:11:44<05:31,  2.49it/s, train/grad_norm=0.187, train/loss=0.0021, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11177/12000 [1:11:44<05:04,  2.71it/s, train/grad_norm=0.187, train/loss=0.0021, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11177/12000 [1:11:44<05:04,  2.71it/s, train/grad_norm=0.348, train/loss=0.00372, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11178/12000 [1:11:44<04:48,  2.85it/s, train/grad_norm=0.348, train/loss=0.00372, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11178/12000 [1:11:44<04:48,  2.85it/s, train/grad_norm=0.263, train/loss=0.0253, train/lr=8.71e-6] 
Steps:  93%|█████████▎| 11179/12000 [1:11:45<05:37,  2.43it/s, train/grad_norm=0.263, train/loss=0.0253, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11179/12000 [1:11:45<05:37,  2.43it/s, train/grad_norm=0.261, train/loss=0.00486, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11180/12000 [1:11:45<05:09,  2.65it/s, train/grad_norm=0.261, train/loss=0.00486, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11180/12000 [1:11:45<05:09,  2.65it/s, train/grad_norm=0.218, train/loss=0.0025, train/lr=8.71e-6] 
Steps:  93%|█████████▎| 11181/12000 [1:11:46<04:55,  2.77it/s, train/grad_norm=0.218, train/loss=0.0025, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11181/12000 [1:11:46<04:55,  2.77it/s, train/grad_norm=0.289, train/loss=0.0079, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11182/12000 [1:11:46<05:40,  2.40it/s, train/grad_norm=0.289, train/loss=0.0079, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11182/12000 [1:11:46<05:40,  2.40it/s, train/grad_norm=0.178, train/loss=0.0125, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11183/12000 [1:11:46<05:10,  2.63it/s, train/grad_norm=0.178, train/loss=0.0125, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11183/12000 [1:11:46<05:10,  2.63it/s, train/grad_norm=0.229, train/loss=0.00735, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11184/12000 [1:11:47<04:47,  2.84it/s, train/grad_norm=0.229, train/loss=0.00735, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11184/12000 [1:11:47<04:47,  2.84it/s, train/grad_norm=0.382, train/loss=0.000927, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11185/12000 [1:11:47<05:37,  2.41it/s, train/grad_norm=0.382, train/loss=0.000927, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11185/12000 [1:11:47<05:37,  2.41it/s, train/grad_norm=0.333, train/loss=0.0094, train/lr=8.71e-6]  
Steps:  93%|█████████▎| 11186/12000 [1:11:47<05:07,  2.65it/s, train/grad_norm=0.333, train/loss=0.0094, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11186/12000 [1:11:47<05:07,  2.65it/s, train/grad_norm=0.262, train/loss=0.00995, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11187/12000 [1:11:48<04:49,  2.81it/s, train/grad_norm=0.262, train/loss=0.00995, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11187/12000 [1:11:48<04:49,  2.81it/s, train/grad_norm=0.255, train/loss=0.00381, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11188/12000 [1:11:48<05:36,  2.41it/s, train/grad_norm=0.255, train/loss=0.00381, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11188/12000 [1:11:48<05:36,  2.41it/s, train/grad_norm=0.365, train/loss=0.0242, train/lr=8.71e-6] 
Steps:  93%|█████████▎| 11189/12000 [1:11:49<05:07,  2.64it/s, train/grad_norm=0.365, train/loss=0.0242, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11189/12000 [1:11:49<05:07,  2.64it/s, train/grad_norm=0.293, train/loss=0.0153, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11190/12000 [1:11:49<04:45,  2.84it/s, train/grad_norm=0.293, train/loss=0.0153, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11190/12000 [1:11:49<04:45,  2.84it/s, train/grad_norm=0.237, train/loss=0.00484, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11191/12000 [1:11:49<05:32,  2.43it/s, train/grad_norm=0.237, train/loss=0.00484, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11191/12000 [1:11:49<05:32,  2.43it/s, train/grad_norm=0.214, train/loss=0.00501, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11192/12000 [1:11:50<05:03,  2.66it/s, train/grad_norm=0.214, train/loss=0.00501, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11192/12000 [1:11:50<05:03,  2.66it/s, train/grad_norm=0.201, train/loss=0.0125, train/lr=8.71e-6] 
Steps:  93%|█████████▎| 11193/12000 [1:11:50<04:40,  2.88it/s, train/grad_norm=0.201, train/loss=0.0125, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11193/12000 [1:11:50<04:40,  2.88it/s, train/grad_norm=0.194, train/loss=0.0263, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11194/12000 [1:11:51<05:27,  2.46it/s, train/grad_norm=0.194, train/loss=0.0263, train/lr=8.71e-6]
Steps:  93%|█████████▎| 11194/12000 [1:11:51<05:27,  2.46it/s, train/grad_norm=0.224, train/loss=0.00144, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11195/12000 [1:11:51<04:59,  2.68it/s, train/grad_norm=0.224, train/loss=0.00144, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11195/12000 [1:11:51<04:59,  2.68it/s, train/grad_norm=0.176, train/loss=0.00554, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11196/12000 [1:11:51<04:36,  2.91it/s, train/grad_norm=0.176, train/loss=0.00554, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11196/12000 [1:11:51<04:36,  2.91it/s, train/grad_norm=0.178, train/loss=0.000925, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11197/12000 [1:11:52<05:22,  2.49it/s, train/grad_norm=0.178, train/loss=0.000925, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11197/12000 [1:11:52<05:22,  2.49it/s, train/grad_norm=0.311, train/loss=0.0155, train/lr=8.7e-6]  
Steps:  93%|█████████▎| 11198/12000 [1:11:52<04:56,  2.70it/s, train/grad_norm=0.311, train/loss=0.0155, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11198/12000 [1:11:52<04:56,  2.70it/s, train/grad_norm=0.29, train/loss=0.000777, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11199/12000 [1:11:52<04:40,  2.85it/s, train/grad_norm=0.29, train/loss=0.000777, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11199/12000 [1:11:52<04:40,  2.85it/s, train/grad_norm=0.3, train/loss=0.0312, train/lr=8.7e-6]   
Steps:  93%|█████████▎| 11200/12000 [1:11:53<05:22,  2.48it/s, train/grad_norm=0.3, train/loss=0.0312, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11200/12000 [1:11:53<05:22,  2.48it/s, train/grad_norm=0.322, train/loss=0.00828, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11201/12000 [1:11:53<04:56,  2.70it/s, train/grad_norm=0.322, train/loss=0.00828, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11201/12000 [1:11:53<04:56,  2.70it/s, train/grad_norm=0.379, train/loss=0.00693, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11202/12000 [1:11:53<04:38,  2.86it/s, train/grad_norm=0.379, train/loss=0.00693, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11202/12000 [1:11:53<04:38,  2.86it/s, train/grad_norm=0.32, train/loss=0.00473, train/lr=8.7e-6] 
Steps:  93%|█████████▎| 11203/12000 [1:11:54<05:20,  2.49it/s, train/grad_norm=0.32, train/loss=0.00473, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11203/12000 [1:11:54<05:20,  2.49it/s, train/grad_norm=0.545, train/loss=0.00557, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11204/12000 [1:11:54<04:54,  2.71it/s, train/grad_norm=0.545, train/loss=0.00557, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11204/12000 [1:11:54<04:54,  2.71it/s, train/grad_norm=0.432, train/loss=0.0074, train/lr=8.7e-6] 
Steps:  93%|█████████▎| 11205/12000 [1:11:55<04:32,  2.91it/s, train/grad_norm=0.432, train/loss=0.0074, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11205/12000 [1:11:55<04:32,  2.91it/s, train/grad_norm=0.359, train/loss=0.00465, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11206/12000 [1:11:55<05:18,  2.49it/s, train/grad_norm=0.359, train/loss=0.00465, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11206/12000 [1:11:55<05:18,  2.49it/s, train/grad_norm=0.222, train/loss=0.00115, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11207/12000 [1:11:55<04:53,  2.71it/s, train/grad_norm=0.222, train/loss=0.00115, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11207/12000 [1:11:55<04:53,  2.71it/s, train/grad_norm=0.373, train/loss=0.0241, train/lr=8.7e-6] 
Steps:  93%|█████████▎| 11208/12000 [1:11:56<04:35,  2.87it/s, train/grad_norm=0.373, train/loss=0.0241, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11208/12000 [1:11:56<04:35,  2.87it/s, train/grad_norm=0.127, train/loss=0.0076, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11209/12000 [1:11:56<05:17,  2.49it/s, train/grad_norm=0.127, train/loss=0.0076, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11209/12000 [1:11:56<05:17,  2.49it/s, train/grad_norm=0.447, train/loss=0.00563, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11210/12000 [1:11:56<04:51,  2.71it/s, train/grad_norm=0.447, train/loss=0.00563, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11210/12000 [1:11:56<04:51,  2.71it/s, train/grad_norm=0.0776, train/loss=0.00181, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11211/12000 [1:11:57<04:34,  2.88it/s, train/grad_norm=0.0776, train/loss=0.00181, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11211/12000 [1:11:57<04:34,  2.88it/s, train/grad_norm=0.333, train/loss=0.00242, train/lr=8.7e-6] 
Steps:  93%|█████████▎| 11212/12000 [1:11:57<05:13,  2.51it/s, train/grad_norm=0.333, train/loss=0.00242, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11212/12000 [1:11:57<05:13,  2.51it/s, train/grad_norm=0.202, train/loss=0.0128, train/lr=8.7e-6] 
Steps:  93%|█████████▎| 11213/12000 [1:11:58<04:48,  2.73it/s, train/grad_norm=0.202, train/loss=0.0128, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11213/12000 [1:11:58<04:48,  2.73it/s, train/grad_norm=0.322, train/loss=0.00569, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11214/12000 [1:11:58<04:32,  2.88it/s, train/grad_norm=0.322, train/loss=0.00569, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11214/12000 [1:11:58<04:32,  2.88it/s, train/grad_norm=0.238, train/loss=0.00328, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11215/12000 [1:11:58<05:11,  2.52it/s, train/grad_norm=0.238, train/loss=0.00328, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11215/12000 [1:11:58<05:11,  2.52it/s, train/grad_norm=0.343, train/loss=0.00142, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11216/12000 [1:11:59<04:49,  2.70it/s, train/grad_norm=0.343, train/loss=0.00142, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11216/12000 [1:11:59<04:49,  2.70it/s, train/grad_norm=0.174, train/loss=0.00259, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11217/12000 [1:11:59<04:34,  2.85it/s, train/grad_norm=0.174, train/loss=0.00259, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11217/12000 [1:11:59<04:34,  2.85it/s, train/grad_norm=0.258, train/loss=0.0231, train/lr=8.7e-6] 
Steps:  93%|█████████▎| 11218/12000 [1:12:00<05:16,  2.47it/s, train/grad_norm=0.258, train/loss=0.0231, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11218/12000 [1:12:00<05:16,  2.47it/s, train/grad_norm=0.205, train/loss=0.00386, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11219/12000 [1:12:00<04:50,  2.69it/s, train/grad_norm=0.205, train/loss=0.00386, train/lr=8.7e-6]
Steps:  93%|█████████▎| 11219/12000 [1:12:00<04:50,  2.69it/s, train/grad_norm=0.187, train/loss=0.000977, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11220/12000 [1:12:00<04:27,  2.91it/s, train/grad_norm=0.187, train/loss=0.000977, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11220/12000 [1:12:00<04:27,  2.91it/s, train/grad_norm=0.235, train/loss=0.0107, train/lr=8.7e-6]  
Steps:  94%|█████████▎| 11221/12000 [1:12:01<05:12,  2.49it/s, train/grad_norm=0.235, train/loss=0.0107, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11221/12000 [1:12:01<05:12,  2.49it/s, train/grad_norm=0.175, train/loss=0.00107, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11222/12000 [1:12:01<04:46,  2.71it/s, train/grad_norm=0.175, train/loss=0.00107, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11222/12000 [1:12:01<04:46,  2.71it/s, train/grad_norm=0.18, train/loss=0.00518, train/lr=8.7e-6] 
Steps:  94%|█████████▎| 11223/12000 [1:12:01<04:31,  2.86it/s, train/grad_norm=0.18, train/loss=0.00518, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11223/12000 [1:12:01<04:31,  2.86it/s, train/grad_norm=0.222, train/loss=0.0117, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11224/12000 [1:12:02<05:12,  2.48it/s, train/grad_norm=0.222, train/loss=0.0117, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11224/12000 [1:12:02<05:12,  2.48it/s, train/grad_norm=0.132, train/loss=0.00263, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11225/12000 [1:12:02<04:47,  2.70it/s, train/grad_norm=0.132, train/loss=0.00263, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11225/12000 [1:12:02<04:47,  2.70it/s, train/grad_norm=0.149, train/loss=0.00739, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11226/12000 [1:12:02<04:29,  2.87it/s, train/grad_norm=0.149, train/loss=0.00739, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11226/12000 [1:12:02<04:29,  2.87it/s, train/grad_norm=0.159, train/loss=0.0209, train/lr=8.7e-6] 
Steps:  94%|█████████▎| 11227/12000 [1:12:03<05:11,  2.48it/s, train/grad_norm=0.159, train/loss=0.0209, train/lr=8.7e-6]
Steps:  94%|█████████▎| 11227/12000 [1:12:03<05:11,  2.48it/s, train/grad_norm=0.223, train/loss=0.00762, train/lr=8.69e-6]
Steps:  94%|█████████▎| 11228/12000 [1:12:03<04:45,  2.71it/s, train/grad_norm=0.223, train/loss=0.00762, train/lr=8.69e-6]
Steps:  94%|█████████▎| 11228/12000 [1:12:03<04:45,  2.71it/s, train/grad_norm=0.151, train/loss=0.0117, train/lr=8.69e-6] 
Steps:  94%|█████████▎| 11229/12000 [1:12:03<04:27,  2.89it/s, train/grad_norm=0.151, train/loss=0.0117, train/lr=8.69e-6]
Steps:  94%|█████████▎| 11229/12000 [1:12:03<04:27,  2.89it/s, train/grad_norm=0.199, train/loss=0.0211, train/lr=8.69e-6]
Steps:  94%|█████████▎| 11230/12000 [1:12:04<05:12,  2.47it/s, train/grad_norm=0.199, train/loss=0.0211, train/lr=8.69e-6]
Steps:  94%|█████████▎| 11230/12000 [1:12:04<05:12,  2.47it/s, train/grad_norm=0.135, train/loss=0.0057, train/lr=8.69e-6]
Steps:  94%|█████████▎| 11231/12000 [1:12:04<04:45,  2.69it/s, train/grad_norm=0.135, train/loss=0.0057, train/lr=8.69e-6]
